Logging Sat Apr 19 2025 21:13:17 GMT+0530 (India Standard Time) / GET 
Logging Sat Apr 19 2025 21:13:17 GMT+0530 (India Standard Time) /css/styles.css GET 
Logging Sat Apr 19 2025 21:13:17 GMT+0530 (India Standard Time) /favicon.ico GET 
Logging Sat Apr 19 2025 21:13:27 GMT+0530 (India Standard Time) /newpage.html GET 
Logging Sat Apr 19 2025 21:13:27 GMT+0530 (India Standard Time) /image/download.jpg GET 
Logging Sat Apr 19 2025 21:13:27 GMT+0530 (India Standard Time) /css/styles.css GET 
Logging Sat Apr 19 2025 21:13:27 GMT+0530 (India Standard Time) /favicon.ico GET 
Logging Sat Apr 19 2025 21:13:32 GMT+0530 (India Standard Time) /newpage GET 
Logging Sat Apr 19 2025 21:13:32 GMT+0530 (India Standard Time) /css/styles.css GET 
Logging Sat Apr 19 2025 21:13:32 GMT+0530 (India Standard Time) /image/download.jpg GET 
Logging Sat Apr 19 2025 21:13:32 GMT+0530 (India Standard Time) /favicon.ico GET 
Logging 20250419	21:17:50 	 50f3d259-37bc-405f-b94b-28462d30d295 / GET 
Logging 20250419	21:17:50 	 b195cc4e-90ab-4a65-8376-2127c5399fbf /css/styles.css GET 
Logging 20250419	21:17:50 	 db89cac5-9dcc-44fa-8551-96db585a0647 /favicon.ico GET 
20250419	21:18:40 	 c9aaa8aa-e637-4388-9d97-ac5cb25cdd28 	/ GET 
20250419	21:18:40 	 e65e5032-39d9-46fc-919b-68dbbb05c3a4 	/css/styles.css GET 
20250419	21:18:40 	 649ab37d-d7aa-4f83-a449-0eb3d472f78c 	/favicon.ico GET 
2025-04-19	21:19:00 	 ccc168a6-1653-45e6-870e-155c57bb0c2e 	/ GET 
2025-04-19	21:19:00 	 bac93619-0a02-415b-9d70-a51d5f1e936e 	/css/styles.css GET 
2025-04-19	21:19:00 	 34263a01-0dc1-4d27-9b55-dd88abed1d49 	/favicon.ico GET 
2025-04-19	21:20:08 	 a9afffc3-086b-4550-9071-3957492a390a 	/ GET 
2025-04-19	21:20:08 	 2a97965e-f0e4-4621-8157-181eb4b8eff6 	undefined undefined 
2025-04-19	21:21:09 	 9cf60f0e-091c-4adb-b3a3-09d80cae2128 	/ GET 
2025-04-19	21:21:09 	 e5d21d78-5dc8-4f32-8ec9-bb677481cdb8 	undefined undefined 
2025-04-19	21:22:15 	 9f83c1b2-1160-4113-8644-a34a2d5502c4 	/ GET 
2025-04-19	21:22:16 	 43db1e77-c643-412d-ab73-ae94e11cebdc 	/ GET 
2025-04-19	21:23:10 	 649f2b65-dc56-4392-9bd7-07266e87227f 	/ GET 
2025-04-19	21:23:12 	 51bfcc65-9423-4912-bb72-2567f7fde606 	/ GET 
2025-04-19	21:24:47 	 83a587f9-28fd-4e6d-abbb-54f8bc8d89d7 	/ GET 
2025-04-19	21:24:48 	 4acfb822-a50c-47a1-ba8e-92e504a995cf 	/ GET 
2025-04-19	21:24:49 	 6bd24a5f-1829-49f1-92ea-97324e61d77a 	/ GET 
2025-04-19	21:25:06 	 df5fc587-bab8-4a0b-ad6d-a570f417b757 	/ GET 
2025-04-19	21:25:06 	 df2a1b64-ca88-46af-851f-fb3b9367ee1d 	/css/styles.css GET 
2025-04-19	21:25:06 	 fd90a3dd-9c4d-4107-8430-53682d77728a 	/favicon.ico GET 
2025-04-19	21:33:26 	 81ff765f-23af-45fc-8779-d609ee960f82 	/ GET 
2025-04-19	21:33:26 	 5fcfa873-6bdc-460f-9ca9-c32dd4b53046 	/css/styles.css GET 
2025-04-19	21:33:26 	 57223770-6fcd-4130-8df0-07ff09c95be5 	/favicon.ico GET 
2025-05-14	17:22:32 	 7a863cef-0a75-4ced-a107-e150af785413 	GET	 http://localhost:5173 /category-list 
2025-05-14	17:22:36 	 f0d7eb8f-bc22-4085-b6d5-0ebe883b66b9 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:22:37 	 5b793839-efec-4cea-a31f-5e6a644257a2 	GET	 http://localhost:5173 /category-list 
2025-05-14	17:22:37 	 5a25dc04-f369-4638-9026-a7c528ba54f5 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:23:45 	 39b83d5a-b11c-4acd-a399-3f8b914eb314 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:23:46 	 4a25fb03-7892-458f-9874-d3d94e88f0e1 	GET	 http://localhost:5173 /api/dummy/category-list 
2025-05-14	17:23:46 	 faf5b8a4-fbba-431a-84f2-2155d440060c 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:24:52 	 03c22aeb-7f34-4f12-9a69-e25f97c86bb6 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:24:52 	 b444ea82-130b-4953-9f2e-c84a787fe8a7 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:24:53 	 a15b29f4-d3cd-48a4-8365-8b722cee1f58 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:25:02 	 92d96610-a4fa-4747-b26d-2fe58ca9f28f 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:25:02 	 bc73cc9b-a0ef-4692-8ece-1590d9dd0885 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:25:02 	 06629224-010c-4597-975f-a407068500b3 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:25:11 	 49aa3060-64cc-4383-821d-0138f58dc6ef 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:25:11 	 a4bfaebd-8412-4ffd-a766-33913e3d2c32 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:25:11 	 b840fcdf-04f8-4e3c-b0a6-d58e88b3cdca 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:25:17 	 8809d77a-221c-4685-b0fa-769fe79681e4 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:25:17 	 d5dfb3c5-813d-4dfe-bc0b-c8edd99ece4b 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:25:17 	 f247b4ca-522a-4d76-a40b-5211891d50e5 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:25:30 	 86f1a4b4-3d37-4461-a3cc-050b5c0d8c9c 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:25:32 	 6dc18bac-9e23-4552-a48f-94a812f23b68 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:25:32 	 fcf18648-8f28-44bf-8090-9ca4e831cb97 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:28:23 	 0cc7b3ac-c82b-431a-90f8-486cdec48160 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:28:24 	 44c6d5b0-ff84-4e2a-9def-34bdd5aca0ee 	GET	 http://localhost:5173 /api/dummy/category-list 
2025-05-14	17:28:24 	 2ea23e45-45c0-42ff-9235-a19431e21110 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:28:43 	 55ffdc48-a1fe-4cf9-930f-acbce0c69161 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:28:43 	 e6348e1f-12dc-408c-9802-e6e28c2c6625 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:28:44 	 0b6571bf-f411-4a9f-8515-225cb10eb3bb 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:30:25 	 fbe5bd9b-6e0b-4422-b5d6-e528835b4b3e 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:30:25 	 490a7874-f3bd-407a-ba21-98e9fbfa15b7 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:30:30 	 05382118-18d3-49e4-8549-4addcd43b146 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:30:30 	 fb5fa3b0-1773-4343-ae25-298c893a4b30 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:30:31 	 606f25a5-f5d8-4ebd-8265-501f618bf0ff 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:30:31 	 31fbcbf2-7729-43a2-bbcc-56cb0187d606 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:30:56 	 f0ac4d33-096e-4dc6-aad9-d9f0923b6a3f 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:30:59 	 73dc8dd9-628e-43af-82a7-cf276980d6d3 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:30:59 	 5d16fe41-e58b-4b1c-bef1-af9d64f99a5c 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:31:01 	 dae2bad8-072e-45d2-8b63-5c76e0f699db 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:31:01 	 1fef5a56-7939-4e8c-8fc5-05c5723e0bd5 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:31:43 	 62d32bcd-498f-4aea-b893-afbcfdc93ad6 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:31:45 	 49e5e8a4-edf1-444a-9af3-86f554dbf3c9 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:31:45 	 ebf0c8cf-8abb-4d41-afbd-04dfc9b8795c 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:32:06 	 80e8c1e2-116d-4dd0-a70e-45d97f9df6f3 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:32:09 	 9db3b71f-46f9-4ea0-9648-20f220ad6273 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:32:09 	 f92c8662-4405-472c-91fd-602507dc05b9 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:32:20 	 225e3b72-ce1b-4cf2-b588-e104cd5092e6 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:32:23 	 1d4b983b-1c63-40b4-bfce-08f9a4dffea6 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:32:23 	 a3b350c8-f98c-4368-bd30-f9be977d3b71 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:32:58 	 d45554d8-2836-40b5-82f3-eadd8d4d7247 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:33:01 	 e11097bb-4280-44e8-8571-47bc1d07ec24 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:33:01 	 dee23118-1cb7-44ca-a023-65266b18eff6 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:33:07 	 e82cc4fc-d1ef-4630-adeb-a0880cd8e004 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:33:07 	 887a654d-0ab7-4bc2-8fc9-dab1b075d4cb 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:33:22 	 fbacbfbf-8ae8-4ba8-b350-df600f4c6696 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:33:22 	 c469852a-c1fd-4eee-bf04-ddf15d4fe500 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:33:34 	 6c436c34-dd36-4afa-bda1-d78661b2c5ab 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:33:34 	 094784da-cc56-4d2f-b813-16802c462f8e 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:34:37 	 ebd89233-3fc4-476d-a849-9df1086ea49c 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:34:40 	 d9886d74-b1ff-4f37-ab36-70ce744075c5 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:34:40 	 0ed4e094-617c-4441-a774-0773ea17ac86 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:35:49 	 592b2775-3ffb-4a24-97da-0114e05948e1 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:35:51 	 3c64432f-0f24-4641-b427-5948e7264a88 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:35:51 	 71c4fda4-02ba-449c-af00-f7e53e60d310 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:36:54 	 10e1fd9b-0e15-4b19-872f-1f0b6eab395a 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:36:57 	 fcd9e5db-dea6-4eb7-a641-41c483dae9a1 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:38:04 	 e97734e1-af09-4917-9eea-25d467028011 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:38:04 	 b09fb0f1-5811-42cb-898a-fc0de8fb2cd0 	GET	 http://localhost:5173 / 
2025-05-14	17:38:04 	 ada4a3f1-23ac-4636-9837-40b66f6eaeb0 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:38:06 	 f46b3dd6-a22e-4d4d-96c4-487bf0025fee 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:38:23 	 5eee25b1-46a5-4d04-8d0b-ebd44a1730b9 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:38:26 	 81bc2dbf-3c2d-4a2e-879e-bbdc02820e16 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:38:26 	 1fd8e105-5d04-45b8-8a1e-3d0376f742fd 	GET	 http://localhost:5173 / 
2025-05-14	17:38:34 	 33306f89-ca16-4fd5-a374-6a8d1f0610be 	GET	 http://localhost:5173 / 
2025-05-14	17:38:34 	 f718fb36-8899-4c7e-8283-ac2bb3ca0f50 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:38:35 	 ff62a609-2c61-4352-884b-036fa992b399 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:38:50 	 5bbecb4d-5659-405a-a7a7-b6cf4f4e591c 	GET	 http://localhost:5173 / 
2025-05-14	17:38:50 	 014373de-52a9-4725-b2cd-e9cf6bc014ff 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:38:59 	 4f42ae07-bb58-4ff7-9cd4-dcd43a2ae7ad 	GET	 http://localhost:5173 / 
2025-05-14	17:38:59 	 c8dd9496-3dca-4d66-a169-73014bde14fa 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:39:07 	 6b0b1cf5-358f-4548-a458-24e797e40e47 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:39:07 	 cc5341ea-4d56-49b9-93dc-74cfa27f44d3 	GET	 http://localhost:5173 / 
2025-05-14	17:39:07 	 8a568eaf-52a7-4e3b-ae3c-99b996d6691a 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:39:42 	 63175c0d-395d-4db1-a06a-c6a760e47425 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:39:42 	 69e635d9-d698-4d45-ac03-102c21e5421a 	GET	 http://localhost:5173 / 
2025-05-14	17:39:42 	 59ffc896-1b9b-40f4-8c9b-d446310891c7 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:39:44 	 9c0fc750-56d6-4439-b367-eaa72eb9b606 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:39:45 	 b7cc925b-1ee5-4b04-9949-a18b0229e082 	GET	 http://localhost:5173 / 
2025-05-14	17:39:45 	 5fafb8ac-825e-485e-9cda-19736b430e3d 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:39:55 	 dd325ed6-ce23-49d7-9cc5-cdc5725a341e 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:39:55 	 adde4b71-9c45-45f7-866d-6ea2d65637a2 	GET	 http://localhost:5173 / 
2025-05-14	17:39:55 	 a845a551-862b-40d9-84b9-ec1b85b77852 	GET	 http://localhost:5173 /?limit=12&sortBy=title&order=asc 
2025-05-14	17:40:19 	 be9ece6d-1db8-4f0f-8511-325e5ce79aab 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:40:19 	 6bba312a-2bb9-468e-bc3c-11ebf5d58bc2 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:40:19 	 a8056c0a-7731-4326-ac89-fc2d9d2d1f9c 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:40:21 	 016aa657-004d-4dc6-9ab4-6b311fdf1ca5 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:40:21 	 58b248d7-d70f-4d3e-8e43-8deaf2635878 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:40:22 	 5d65d602-c4f5-4d19-bfc8-434af68b672c 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:41:27 	 babf29bb-ef87-42c4-bf41-e4e1f58b75c4 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:41:27 	 51f22b8b-99b5-4c13-bf90-58d4cc6e3ac9 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:41:28 	 e4d5d3e9-eaf6-4b4c-8600-fc260bfdde00 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:41:55 	 1d66e035-294c-4522-b2c3-9fe8b2b6a5a4 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:41:55 	 4ee4611d-183c-4b0e-91fa-0dcb64e05389 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:41:56 	 b34e39fe-57d7-4e7f-b8c2-4f95c381a80a 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:43:49 	 0315416f-b073-4a41-a2cb-8f6856b1e6a4 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:43:49 	 b9d89dec-8e29-4fdd-bb07-914f5248c7d8 	GET	 http://localhost:5173 /?limit=10 
2025-05-14	17:43:49 	 3772474a-3f91-467b-925a-2862615c9bee 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:43:50 	 985b21dc-29c6-4004-a368-cce26f2de865 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:43:56 	 9a2357ae-786d-46df-9cba-91761915aa54 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:43:56 	 71c94531-1f41-45ef-a262-3dfb5593a62e 	GET	 http://localhost:5173 /?limit=10 
2025-05-14	17:43:57 	 ad90cdaa-719a-40bf-a77d-22274fb45a2e 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:43:57 	 c6cbdcec-7651-4fa6-915e-c38f5dbe811c 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:44:20 	 1e32e98f-b3bb-48d7-80c5-764f938e1d49 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:44:21 	 c335404a-3c39-4c4b-bf9e-8b1890a26808 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:44:21 	 5335619d-1f5f-4fc2-ae17-601c899eeef0 	GET	 http://localhost:5173 /?limit=10 
2025-05-14	17:44:22 	 23371b0d-8edb-460f-95ec-ccb0b830c7ef 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:44:22 	 ee7a5f3e-ebce-4cab-90fd-a2471b69b975 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:45:38 	 538b58b4-15ab-4d63-a388-3ac2b6025e3d 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:45:41 	 33e985ed-a977-435b-a677-29d461decb11 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:45:41 	 b81d7595-e377-4c23-aa09-4daff4a184d2 	GET	 http://localhost:5173 /?limit=10 
2025-05-14	17:45:41 	 89026bee-a7da-40ef-88d2-999b5cb2acc9 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:45:42 	 39e0ef87-9d73-42c7-bd89-4d9471345925 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:45:58 	 7573f42e-5fa7-46e9-a3b0-b9ab1caf041a 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:45:58 	 58820ba1-dbfa-4976-a2f0-256615179df4 	GET	 http://localhost:5173 /?limit=10 
2025-05-14	17:45:59 	 b091444a-e9b8-459e-b34e-46cc61882c62 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:45:59 	 9a2101e1-9337-46a8-8752-c876fe597c44 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:45:59 	 971f401b-7a80-4715-b763-eba33edd2a57 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:47:06 	 e5c7ff86-b2e7-4ca9-b9e5-70f3e51c6a33 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:47:06 	 fec6551d-830d-4709-8329-c14ad19decb3 	GET	 http://localhost:5173 /?limit=10 
2025-05-14	17:47:07 	 c49fd109-5209-493c-bf64-ebf9ad4a0a3d 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:47:07 	 0e002f58-9b5f-4bae-8f41-1a18e43647e9 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:49:57 	 a3ac4abf-7b8f-4f1a-8c54-d857ac6f1907 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:50:01 	 3449b561-c751-4cbf-a638-3b738fbdc195 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:50:01 	 77774281-4296-4f17-93d0-e95b389026de 	GET	 http://localhost:5173 /?limit=10 
2025-05-14	17:50:02 	 8a92772a-6506-431a-b070-5133d2c05170 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:50:02 	 5e68e52f-4474-4863-8ba2-03e67c17af5e 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:50:02 	 0d21160c-daec-4582-bee1-0b18c4319ebf 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:55:08 	 61fc336b-faca-4844-8d9a-ea0a2c281848 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:57:52 	 00e573e4-378d-4d36-bed6-d0a401be5850 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:57:52 	 912d1a12-9e03-45b9-baac-34fb5b8cb9e7 	GET	 http://localhost:5173 /?limit=10 
2025-05-14	17:57:52 	 f9075bb7-0675-4760-8807-e0e200727c3a 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:57:53 	 d3e7c0a9-5f9e-45c6-926d-c4a4b2005284 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:57:53 	 ff027942-37e9-4dee-86c0-d0d9093a6bff 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:58:25 	 2a7d184d-a5b7-4d9a-b810-c2c93a192058 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:58:25 	 6616c9cb-267b-42ef-810a-ddfa4b2d13f4 	GET	 http://localhost:5173 /?limit=10 
2025-05-14	17:58:26 	 b28fda3b-ddce-40cc-ab81-374d5cb9f2a2 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:58:26 	 0330e390-b7fe-48e7-94c6-12fb7b523d15 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:58:26 	 50626b1d-9fb2-4276-ad53-26245a65ba60 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:58:31 	 f9129589-e60b-4ff7-92cc-77824bfb904e 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:58:31 	 d20c5638-4b28-456a-b7a1-7a9608f5af48 	GET	 http://localhost:5173 /?limit=10 
2025-05-14	17:58:31 	 df836407-46d0-45f3-8e28-c7f66c968090 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:58:32 	 ed3c2a0c-1fd3-4a0f-a0ba-849224c17dae 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:58:32 	 0c536807-ef07-4ecb-a53d-96584cbd2869 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:59:14 	 bda5c115-7457-43c7-b8aa-18ca765964df 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:59:14 	 2590c330-c7d8-41df-bc31-44add57612f5 	GET	 http://localhost:5173 /?limit=10 
2025-05-14	17:59:15 	 7f44fc80-7d28-444e-94e5-324dc4d4bb24 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:59:15 	 8a03b998-702b-455a-ba69-0cbc64edc55e 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	17:59:18 	 3741c210-12e5-4a0b-b941-f58a263414be 	GET	 http://localhost:5173 /api/dummy/products/99 
2025-05-14	17:59:28 	 723fe2b9-7a50-4a0e-9ec1-d2d887583bed 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	17:59:28 	 a262f4ec-0c12-48ed-bce9-271689b5596a 	GET	 http://localhost:5173 /api/dummy/products/99 
2025-05-14	18:01:20 	 a25f027e-ba07-4fe4-ba88-adc8238d563d 	GET	 http://localhost:5173 /api/dummy/products/99 
2025-05-14	18:01:21 	 fb3bc8e7-ea35-448e-8884-74f8137b69d1 	GET	 http://localhost:5173 /api/dummy/products/99 
2025-05-14	18:02:29 	 7bf00c1a-efcb-434f-8269-6d39f2ba27f9 	GET	 http://localhost:5173 /api/dummy/products/99 
2025-05-14	18:02:33 	 5817935c-009e-4872-a054-d51edb5672c0 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	18:02:33 	 89c1b933-ccb9-4b53-a315-b52eea3d710a 	GET	 http://localhost:5173 /api/dummy/products/99 
2025-05-14	18:02:38 	 a16894a6-8213-4c22-bfc3-424c8cc90c38 	GET	 http://localhost:5173 /?limit=10 
2025-05-14	18:02:38 	 62242c43-9c14-4de8-82f2-b9fa8c5b5350 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	18:02:39 	 67a2503f-bdbe-4c47-9a86-e4c018070c94 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	18:02:39 	 55f348b0-2f86-43bb-b5b7-d6aebacadca7 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	18:02:41 	 6fe5b1a9-0470-4026-bf6e-f68cd4128057 	GET	 http://localhost:5173 /api/dummy/products/99 
2025-05-14	18:03:46 	 c694f8ad-9564-45bf-b2f7-48387417468f 	GET	 http://localhost:5173 /api/dummy/products/99 
2025-05-14	18:03:48 	 a873155a-a4bb-479e-9ff0-34f0d4482f04 	GET	 http://localhost:5173 /api/dummy/products/99 
2025-05-14	18:03:48 	 9268d7b1-e6a6-42ad-affa-1bd512ba9c70 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	18:04:06 	 208586cb-b3b3-4633-ab53-bd983e11e755 	GET	 http://localhost:5173 /api/dummy/products/99 
2025-05-14	18:04:10 	 553b9d4d-dd7c-47b4-9c81-6e36b8c84c68 	GET	 http://localhost:5173 /api/dummy/products/category-list 
2025-05-14	18:04:10 	 d44ce5d4-8e4f-4afd-8d3e-65f6eebcf902 	GET	 http://localhost:5173 /api/dummy/products/99 
2025-05-14	18:04:35 	 40d0ff61-4058-4374-95ac-0f6862b1ef92 	GET	 http://localhost:5173 /api/dummy/products/99 
